"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"¼³¼º¸é","¿ùÆò±Õ","",".6",".5",".4",".4",".3",".3",".4",".3",".4",".7",".8",".8",".7",".8",".5",".5",".3",".3",".3",".2",".4",".5",".4",".5",".6",".5",".6",".6",".4",".3",".2",".4",".4",".5",".5",".6",".7",".5",".5",".4",".4",".3",".3",".4",".4",".4",".5",".6",".7",".6",".5",".4",".4",".3",".4",".4",".4",".5",".6",".5",".6",".6",".5",".4",".4",".3",".3",".4",".4",".5",".5",".6",".6",".5",".5",".4",".4",".4",".3",".3",".4",".4",".5",".5",".5",".5",".4",".4",".4",".5",".3",".3",".4",".3",".4",".5",".5",".4",".4",".3",".3",".3",".2",".2",".4",".4",".5",".5",".6",".5",".5",".3",".3",".2",".2",".2",".2",".3",".4",".4",".4",".3",".3",".2","",".2",".2",".1",".3",".3",".3",".4",".3",".3",".3",".2",".2",".2",".2",".3",".3",".2",".2",".3",".4",".3",".3",".2",".2",".3",".3",".3",".3",".3",".3",".3",".36",".32",
"ÆÄÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".2",".3",".3",".3",".4",".4",".4",".4",".3",".3",".2",".2",".2",".2",".3",".5",".5",".9",".4",".4",".2",".3",".3",".3",".3",".3",".2",".2",".3",".4",".4",".4",".3",".3",".2",".2",".2",".2",".3",".3",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".2",".3",".3",".4",".3",".3",".3",".3",".2",".2",".2",".3",".3",".3",".3",".36",".4",
"°üÀÎ¸é","¿ùÆò±Õ","",".5",".5",".5",".4",".3",".3",".3",".3",".3",".4",".6",".7",".6",".7",".5",".4",".3",".3",".3",".3",".3",".4","","","",".5",".4",".4",".4",".3",".4",".3",".3",".3",".5",".5",".7",".5",".4",".4",".4",".3",".4",".4",".4",".4",".5",".6",".5",".5",".4",".4",".4",".3",".3",".3",".3",".4",".5",".5",".6",".6",".5",".4",".3",".3",".3",".3",".3",".4",".4",".5",".5",".4",".4",".4",".4","0.3*",".2",".2",".3",".4",".6",".5",".5",".4",".5",".3",".3",".3",".3",".2",".4",".3",".4",".6",".5",".4",".4",".3",".3",".2",".2",".2",".2",".3",".4",".5",".5",".5",".4",".3",".3",".2",".2",".2",".2",".3",".4","0.6**","0.5*",".4",".3",".3",".3",".3",".2",".2",".3",".3",".4",".4",".4",".4",".4",".3",".2",".2",".2",".3",".3","","","",".4",".4",".4",".5",".3",".2",".3",".3",".3",".3",".2",".3",".3",".38",
"¿¬Ãµ(DMZ)","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4",".3",".3",".3",".2",".2",".2",".3",".4",".5",".4",".4",".4",".4",".3",".4",".4",".3",".4","","0.3**","",".4",".4",".3",".5",".5",
"¹æ»ê¸é","¿ùÆò±Õ","",".6",".5",".4",".4",".3",".3",".3",".3",".4",".6",".6",".7",".7",".7",".6",".6",".5",".4",".2",".4",".4",".5",".4",".4",".5",".4",".4",".3",".3",".2",".3",".2",".3",".3",".4",".5",".6",".5",".4",".4",".3",".3",".3",".3",".3",".4",".5",".6",".5",".4",".4",".4",".3",".2",".3",".3",".3",".3",".4",".4",".5",".5",".4",".3",".3",".2",".2",".3",".3",".4",".4",".4",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".4",".5",".4",".4",".3",".3",".3",".3",".3",".2",".3",".3",".4",".5",".4",".4",".3",".2",".2",".2",".1",".2",".2",".2",".3",".3","0.3**","","","","0.6*","0.3**",".3",".5",".6",".5",".4",".6",".5",".4",".3",".3",".4",".4",".4",".4",".4",".4",".4",".5",".3",".4",".4",".4",".4",".4",".4",".4",".4",".4",".4",".4",".5",".4",".4",".4",".4",".4",".4",".4",".5",".4",".4",".4",".51",".41",
"°£¼ºÀ¾","¿ùÆò±Õ","",".5",".3",".4",".4",".3",".3",".2",".3",".4",".4",".6",".4",".4",".4",".3","","","","","",".3",".3",".3",".3",".4",".3",".3",".3",".3",".2",".2",".2",".2",".3",".4",".4",".5",".4",".3",".3",".3",".3",".3",".3",".3",".3",".4",".5",".4",".4",".4",".4",".3",".3",".3",".3",".3",".3",".4",".3",".4",".4",".4",".3",".3",".3",".2",".3",".3",".3",".4",".4",".4",".4",".3",".3",".3",".2",".2",".2",".2",".3",".4",".4",".4",".4",".2",".3",".3",".3",".2",".2",".3",".3",".3",".4",".4",".3",".3",".3",".2",".2",".1",".2",".2",".3",".4",".3","0.4**","","","",".4",".4",".3",".4",".3",".5",".4",".3",".4",".4",".3",".2",".2",".2","0.4**",".3",".3",".5",".4",".5",".4",".3",".4",".3",".3",".3",".3",".4",".3",".3",".4","0.4**",".5",".4",".3",".3",".4","0.2*",".2","0.3*",".4",".4","0.4**","0.2*","0.43*","0.28*",
"ÀÎÁ¦(DMZ)","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".2",".2",".2",".2",".3",".3",".2",".2",".2",".2",".2",".2",".2",".2",".3",".4",".3",".3",".3",".3",".2",".2",".1",".1",".2",".3",".35",".23",
"°í¼º(DMZ)","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".2",".3",".3",".3",".3",".2",".2",".2",".2",".2",".2",".2",".3",".3",".3",".3",".2",".2",".2",".2",".2",".2",".2",".2",".3",".2",".63",".34",
"ºÏÆò¸é","¿ùÆò±Õ","",".6",".5",".5",".4",".4",".4",".3",".4",".4",".4",".5",".6",".6",".8",".5",".4",".4",".4",".3",".3",".3",".4",".5",".5",".6",".6",".5",".5",".6",".5",".4",".4",".4",".4",".5",".6",".7",".7",".5",".6",".5",".4",".3",".4",".4",".4",".4",".4",".5",".5",".5",".4",".4",".3",".4",".4",".3",".4",".6",".5",".5",".4",".4",".4",".3",".3",".4",".3",".3",".3",".6",".5",".5",".5",".4",".4",".3",".4",".3",".4","","","",".6",".5",".5",".3",".4",".3",".3",".3",".2",".3",".3",".4",".4",".4",".4",".3",".3",".4",".3",".3",".4",".3",".4",".6",".5",".7",".6",".6",".4",".4",".3",".3",".4",".5",".4",".6","0.6*",".6",".7",".5",".6",".6",".5",".3",".2",".3",".4",".6",".5",".5",".4",".4",".4",".3",".3",".3",".3",".3",".3",".5",".6","0.5*",".5",".5",".4",".3",".3",".3",".3",".3",".4",".5",".5",".6",".62",
"Ä¡¾Ç»ê","¿ùÆò±Õ","",".5",".4",".4",".3",".3",".2",".1",".2",".1",".2",".4",".3",".4",".5",".2",".2",".2",".2",".2",".2",".2",".3",".4",".5",".6",".5",".4",".3",".4",".3",".2",".2",".2",".2",".3",".4",".5",".4",".3",".4",".3",".2",".2",".2",".2",".2",".4",".7",".6",".5",".3",".3",".3",".2",".3",".2",".2",".2",".4",".5",".6",".6",".6",".5",".3",".2",".3",".3",".2",".3",".4",".6",".5",".4",".4",".3",".3",".2",".2",".2",".3",".5",".5",".4",".5",".4",".8",".3",".3",".3",".2",".2",".2","0.2*","","","0.4**",".4",".3",".2",".2",".4",".3",".2",".3",".3",".4",".5",".6",".6",".6",".4",".4",".3",".2",".2",".2",".2",".3",".5",".5",".6",".5",".4",".2",".1",".1",".1",".2",".3",".4",".6",".4",".5",".3",".3",".2",".1",".2",".2",".2",".2",".3",".4",".5",".5",".4",".3",".4",".2",".2",".2",".1",".2",".3",".4",".41",".38",
"¹¬È£Ç×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".3",".4",".5",".4","","","","","","","","","","","","","","","","","","","","","","","","","","",
"µ¿ÇØÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4",".4",".4",".5",".4","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ã¶¿ø(DMZ)","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".5",".4",".4",".3",".4",".3",".2",".3",".2",".2",".3",".2",".2",".3",".3",".4",".3",".3",".3",".3",".2",".3",".3",".2",".2",".2","",".44",".35",
"È­Ãµ(DMZ)","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".3",".3",".3",".4",".3",".3",".2",".2",".2",".2",".3",".2",".3",".3",".4",".5",".3",".3",".3",".4","0.4*","0.4**",".3",".3",".4",".4",".45",".43",
"Ã»Ãµ¸é","¿ùÆò±Õ","","1",".6",".4",".4",".4",".4",".3",".5",".7",".9",".5","","","",".2",".2",".2",".2",".1",".2",".2",".2",".2",".5",".5",".4",".3",".2",".3",".2",".2",".1",".2",".2",".3",".4",".5",".4",".4",".3",".3",".2",".2",".2",".3",".3",".4",".4",".5",".4",".4",".4",".3",".2",".2",".2",".2",".3",".4",".4",".4",".5",".4",".3",".3",".2",".2",".2",".2",".3",".3",".4",".4",".4",".3",".3",".3",".3",".5",".1",".2",".2",".4",".4",".5",".5",".3",".2",".2",".2",".2",".2",".2",".2",".4",".4",".4",".4",".3",".3",".2",".2",".1",".2",".2",".2",".3",".4",".5",".5",".4",".3",".3",".3",".2",".3",".3",".3",".4",".5",".5",".4",".3",".4",".3",".4",".3",".2",".2",".3",".3",".3",".4",".3",".3",".2",".2",".2",".2",".2",".2",".2","0.3*","","","","0.2*",".2",".2",".2",".3",".2",".2",".4","0.3**",".3",".42",".42",
"±Ý¿Õ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".4",".5",".4",".5",".6",".6",".6",".5",".4",".4",".4",".4",".3",".3",".4",".5",".5",".6",".7",".6",".4",".3",".3",".4",".5",".5",".3",".4",".4",".5",".6",".4",".4",".4",".3",".3",".4",".2",".2",".5",".5",".5",".51",".51",
"ÆÄµµ¸®","¿ùÆò±Õ","",".6",".5",".4",".4",".3",".3",".3",".4",".5",".5",".6",".6",".5",".8",".5",".4",".3",".4",".3",".4",".4",".5","","","",".4",".4",".3",".3",".2",".2",".3",".3",".3",".4",".4",".5",".4",".3",".4",".3",".4",".2",".2",".2",".2",".3",".4",".4",".4",".3",".3",".3",".3",".3",".3",".3",".3",".4",".3",".5",".4",".4",".3",".3",".3",".3",".3",".3",".3",".4",".5",".4",".4",".4",".4",".3",".3",".2",".3",".3",".3",".4",".4",".4",".4",".4",".4",".3",".2",".2",".2",".3",".3",".3",".4",".4",".4",".4",".3",".3",".3",".3",".2",".2",".3",".4",".4",".4",".4",".4",".3",".3",".2",".2",".3",".2",".3",".3",".4",".4",".4",".3",".2",".3",".2",".2",".1","0","0","0.3*",".4","0.4**",".4","","0.4*",".3",".3",".2",".3",".3",".3",".3",".4",".4",".4",".4",".3",".2",".2",".2",".2",".2",".3","0.3*","","","",
"´ë»êÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".3",".3","0.2*",".3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÆòÅÃ´çÁøÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5*","0.7**",".5","","","","","","","","","","","","","","","","","","","","","","","","","","",
"»ç°î¸é","¿ùÆò±Õ","",".6",".4",".4",".4",".4",".3",".2",".2",".2",".3",".5",".6",".5",".7",".4",".3",".2",".3",".2",".4",".2",".3",".5",".5",".7",".5",".3",".3",".4",".5",".4",".3",".4",".3",".4",".5",".7",".4",".4",".3",".3",".2",".2",".2",".2",".3",".4",".4","","",".5",".6",".6",".5",".5",".6",".6",".5",".4",".6",".6",".4",".4",".3",".3",".3",".3",".3",".4",".5",".4",".5",".4",".3",".4",".4",".3",".2",".2",".3",".3",".4",".5",".5",".5",".5",".4",".4",".4",".4",".3",".3",".4",".4",".5",".5",".5",".4",".4",".3",".3",".3",".1",".3",".3",".3",".5",".4",".5",".5",".4",".3",".3",".3",".2",".3",".2",".3",".3",".3",".4",".4",".4",".3",".3",".3",".3",".2",".3",".4","0.4*",".4",".4",".3",".4",".3",".3",".3",".3",".4",".4",".4",".4",".4",".4",".4",".4",".3",".3","0.2*",".4",".3",".3",".3",".3",".4",".33",".37",
"ÀåÇ×Ç×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".2",".2",".3",".3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¿î¾Ï¸é","¿ùÆò±Õ","",".4",".4",".3",".3",".4",".3",".2",".2",".2",".3",".3",".4",".4",".5",".4",".4",".3",".3",".2",".2",".2",".2",".5",".4",".4",".4",".4",".3",".4",".3",".2",".2",".2",".2",".3",".3",".5",".4",".3",".3",".3",".3",".3",".3",".3",".3",".3",".4",".5",".6",".4",".3",".3",".2",".2",".1",".1",".1",".2",".3",".4",".5",".4",".4",".4",".4",".2",".2",".2",".3",".3",".3",".3",".2",".3",".3",".2",".1",".1",".1",".2",".2",".3",".2",".3",".3",".3",".3",".2",".2",".2",".1",".1",".2",".3",".3",".3",".3",".3",".2",".2",".2",".1",".1",".1",".1",".3",".3",".4",".4","0.3*",".2",".1","0.1*","0.1*",".1",".1","0.2**","","","0.8*",".7",".7",".8",".6","0.4**","0.4**",".3","0.2*",".2",".3",".4",".3",".3",".3",".2",".2",".2",".2",".2",".2",".3",".3",".3",".4",".2",".4",".2",".2",".2",".1",".2",".2",".3",".3",".4",".41",".41",
"±º»êÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2*",".2",".2",".2","","","","","","","","","","","","","","","","","","","","","","","","","","",
"»õ¸¸±Ý","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".8",".8",".5",".5",".5","0.5**","","0.7*",".5",".4",".6",".5",".6","0.5*",".5",".6",".4",".4",".4",".4",".5",".4","0.5**","0.3*",".4",".5",".5",".5",".5",".4",".5",".4",".4",".4",".4",".5","0.4**","0.5**",".5",".4","0.4**","0.4*",".44",".5",
"¼Û´Ü¸®","¿ùÆò±Õ","","1.2","1.1",".8",".8",".8",".6",".2",".4",".4",".5",".6",".6",".6",".8",".5",".5",".5",".5",".3",".2",".2",".2",".3",".2",".3",".2",".3",".3",".2",".2",".2",".1",".2",".2",".3",".2",".3",".3",".2",".2",".2",".4",".3",".3",".2",".2",".2",".2",".3",".2",".4",".6",".3",".3",".3",".3",".2",".2",".2",".2",".3",".3",".2",".2",".1",".3",".5",".4",".4",".4",".5",".5",".4",".4",".3",".4",".3",".3",".2",".1",".1",".1",".4",".1",".3",".3",".5",".2",".2",".2",".4","0.7**","","","","","0.2**",".3",".2",".3",".4",".2",".2",".1",".3",".6",".4",".3",".3",".3",".2",".2",".1",".1",".1",".3",".1",".1",".2",".3",".4",".4",".4",".4",".3",".3",".2",".3","0.2*",".2",".2",".3",".3",".3",".3",".2",".2",".2","0.2*",".2",".2",".2",".2",".3",".3",".3",".2",".2",".2",".2",".2",".2","0.1*",".1",".3",".2",".24",".26",
"¿©¼öÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3*",".3",".4",".5","","","","","","","","","","","","","","","","","","","","","","","","","","",
"±¤¾çÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3*",".3",".4",".3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¸ñÆ÷Ç×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2*",".2",".3",".3","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ÁöÇ°¸é","¿ùÆò±Õ","",".4",".4",".4",".4",".4",".4",".3",".2",".2",".2",".3",".3",".3",".4",".3",".3",".2",".2",".1",".1",".2",".2",".3",".3",".4",".3",".3",".3",".3",".2",".3",".3",".2",".2",".3",".3",".4",".3",".3",".3",".3",".2",".2",".2",".2",".2",".3",".3",".3",".3",".3",".3",".3",".3",".5",".4",".4",".3",".4",".4",".4",".4",".4",".2",".2",".3",".2",".2",".2",".3",".3",".3","0.2*",".2",".2",".3",".3",".2",".2",".2",".2",".2",".3",".3",".3",".2",".4",".2",".2",".2",".2",".1",".2",".2",".2",".3",".3",".3",".2",".2",".2",".2",".2",".1",".1",".2",".2",".2",".3",".3",".2",".2",".2",".2",".2",".2",".1","","","","","","","","",".2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"°­±¸¸é","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2*",".3",".4","0.2*",".2",".3",".3",".2",".2",".2",".2",".2",".3","0.4*",".3",".4",".4",".3",".2",".4","0.5**","","0.2*","0.1*",".3",".3",".4",".36",".41",
"È­ºÏ¸é","¿ùÆò±Õ","",".5",".6",".5",".5",".6",".6",".3",".4",".4",".5",".5",".6",".4",".6",".3",".5",".3",".3",".3",".3",".4",".7",".6",".8",".5",".6",".7",".5",".4",".3",".2",".3",".4",".4",".6",".5",".7",".6",".4",".5",".5",".3",".3",".4",".3",".4",".5",".5",".6",".5",".3",".3",".4",".3",".5",".5",".5",".5",".6",".6",".5",".5","","",".5",".6",".4",".4",".5",".5",".4",".5",".5",".4",".4",".5",".3",".3",".2",".2",".3",".3",".5",".4",".5",".7",".4",".6",".6",".3",".2",".2",".3",".3",".4",".9",".6",".5",".4",".5",".3",".2",".2",".2",".2",".3",".5",".4",".4",".4",".4",".3",".4",".3",".2",".3",".3","0.3*",".4",".5",".7",".9",".8",".5",".4",".3",".2",".2",".2",".2",".4",".5",".5",".4",".3",".2",".3",".2",".2",".3",".3",".4","0.4**","0.4**","0.4*",".3",".3",".4",".4",".4",".3",".3",".4",".5","0.7**","",".71",".68",
"¾È°è¸é","¿ùÆò±Õ","",".4",".4",".3",".3",".3",".3",".2",".3",".2",".3",".3",".4",".5",".7",".6",".4",".3",".2",".2",".2",".2",".5",".6",".7",".5",".4",".3",".4",".3",".2",".2","","","","","","","","","","","","","","","",".4",".4",".5",".4",".3",".2",".3",".3",".3",".2",".3",".3",".4",".4",".5",".3",".4",".3",".3",".3",".2",".3",".2",".3",".3",".4",".4",".4",".3",".3",".3",".2",".2",".4",".2",".3",".4",".4",".4",".3",".4","0.3**","","",".1",".1",".1","0.1*","","","0.5*",".6",".4",".4",".3",".1",".3",".4",".3",".2",".3",".3",".5",".5",".4",".3",".3",".4",".3",".3",".2",".2",".3",".5",".5",".5",".4",".4",".4",".4",".3",".2",".3",".2",".3",".3",".3",".4",".3",".1",".2",".2",".1",".2",".2",".2",".3",".3",".4",".4",".3",".3",".2",".2",".2",".2",".2",".2",".4",".3",".41",".33",
"Æ÷Ç×Ç×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".8",".7",".9","1.2","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","",
"´ë»ê¸é","¿ùÆò±Õ","",".6",".5",".4",".4",".3",".3",".2",".2",".2",".2",".4",".5",".5",".8",".7",".6",".3",".3",".2",".2",".2",".3",".3",".3",".5",".4",".4",".4",".4",".2",".3",".2",".2",".4",".3",".4",".5",".5",".3",".3",".3",".2",".2",".2",".2",".2",".3",".3",".4",".4",".4",".2",".2",".2",".2",".3",".2",".3",".4",".4",".6",".5",".4",".3",".3",".3",".3",".3",".3",".5",".6",".5",".4",".4",".3",".3",".3",".3",".2",".2",".2",".3",".4",".4",".4",".4",".4",".2",".3",".3",".3",".3",".3",".4",".4",".4",".4",".3",".3",".3",".3",".3",".2",".2",".3",".2",".3",".3",".3","","","0.4**",".6","","","","0.5*",".2",".3",".5",".5",".5",".5",".5",".4",".5",".4",".5",".4",".4",".4",".5",".3",".5",".4",".3",".4","0.3*","0.4**",".4",".5",".4",".4",".3",".4",".4",".5",".5",".4",".4","0.4*",".5","0.4*",".4",".5",".4",".51",".47",
"ºÎ»êÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".3",".3",".3",".3",".4","","","","","","","","","","","","","","","","","","","","","","","","","","",
"¸¶»êÇ×","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".2",".2",".2",".2",".3","","","","","","","","","","","","","","","","","","","","","","","","","","",
