"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"³í»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".002",".001",".003",".003",".004",".005",".003",".003",".002",".003",".003",".002",".003",".003",".003",".004",".005",".004",".004",".003",".003",".002",".002",".002",".002",".002",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".0031",
"ÅÂ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003","0.003*",".003",".003",".004",".004",".004",".003",".003",".003",".004",".004",".004",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".004",".005",".005",".003",".003",".004",".003",".003",".003",".003",".002",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".004",".004",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".002",".003",".002",".003",".003",".003",".003",".0029",".0033",
"º¸·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".002",".003",".003",".004",".005",".005",".004",".003",".003",".003","0.003*",".004",".004",".003",".003",".003",".004",".005",".005",".005",".004",".005",".005",".004",".005",".004",".003",".003",".003",".004",".003",".003",".004",".004",".004",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".002",".003",".0028",".003",
"È«¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".003",".003",".005",".004",".004",".003",".003",".003",".004",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".003",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0027",".0029",
"°øÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".002",".002",".003",".003",".004",".004",".003",".003",".003",".004",".004",".003",".002",".002",".003",".003",".004",".004",".003",".003",".004",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".005",".005",".004",".004",".004",".004",".004",".004","0.004*","0.004**",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".0026",".003",
"ºÎ¿©","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".002",".001",".002",".003",".004",".004",".002",".002",".003",".002",".003",".003",".002",".003",".003",".004",".005",".005",".004",".003",".003",".003",".003",".003",".003",".002",".003",".004",".004",".003",".003",".002",".002",".002",".002",".002",".002",".004",".004",".003",".003",".003",".002",".003",".004",".004",".003",".003",".003",".003",".002",".003",".004",".003",".003",".002",".003",".003",".002",".002",".002",".003",".003",".003",".0027",".0026",
"Ã»¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004*",".005",".005",".003",".003",".003",".004",".004",".003",".002",".002",".003",".003",".004",".005",".005",".005",".006",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".004",".003",".004",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0031",".0031",
"±Ý»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004*",".004",".004",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".004",".004",".005",".004",".004","0.003*",".004",".004",".004",".004",".003",".003",".003",".003",".004",".004",".003",".003",".003",".002",".003",".003",".003",".002",".003",".003",".0035",".0043",
"¿¹»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".002",".003",".004",".005",".006",".005",".004",".004",".004",".004",".004",".004",".003",".004",".004",".005",".005",".006",".005",".005",".006",".005",".002",".003",".003",".002",".004",".005",".005",".004",".004",".003",".003",".003",".004",".004",".003",".004",".004",".005",".005",".006",".006",".005",".005",".004",".005",".004",".004",".004","0.003*",".003",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0033",".0032",
"°è·æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002**",".002",".002",".003",".003",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".003",".004",".003",".004",".004",".004",".004",".004",".003","",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".003",".003",".0025",".0027",
"¼­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.002**",".002",".003",".003",".004",".003",".003",".003",".003",".003",".004",".003",".003",".002",".003",".002",".002",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".0029",".0028",
"µµÆò±Õ","¿ùÆò±Õ","",".005",".005",".004",".004",".004",".004",".003",".003",".003",".003",".004",".005",".005",".005",".005",".004",".005",".004",".003",".003",".003",".004",".004",".006",".009",".007",".005",".005",".006",".004",".003",".003",".004",".004",".004",".005",".006",".005",".005",".004",".004",".005",".002",".003",".003",".003",".004",".005",".006",".006",".005",".005",".004",".004",".003",".003",".003",".004",".005",".005",".005",".005",".005",".004",".005",".004",".003",".003",".003",".003",".003",".004",".005",".003",".004",".004",".004",".004",".003",".004",".002",".003",".003",".004",".004",".004",".006",".004",".004",".004",".002",".003",".003",".003",".003",".004",".004",".005",".003",".004",".003",".004",".004",".004",".003",".003",".004",".004",".005",".005",".004",".004",".004",".004",".003",".004",".003",".003",".003",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".003",".004",".003",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".0031",".0033",
"ÀÓ½Ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003","0.002*",".003",".003",".003",".004",".004",".004",".004",".004",".004","0.005*",".004",".004","0.003*",".003",".003",".003",".003",".004",".004",".003",".002",".003",".004","0.004*","0.003*",".004",".005",".003",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".005",".006",".004",".004",".003",".003",".003",".004",".003",".003",".002",".003",".0021",".0022",
"ÀüÁÖ","¿ùÆò±Õ","",".005",".004",".004",".003",".003",".003","0.003*",".003",".004",".004",".005",".005",".005",".006",".005",".005",".004",".004",".005",".005",".004",".004",".005",".005",".008",".005",".004",".004",".004",".004",".003",".004",".004",".005",".005",".007",".009",".006",".006",".006",".004",".003",".003",".004",".004",".004",".004",".005",".006",".005",".005",".005",".004",".003",".004",".003",".003",".003",".004",".005",".006",".005",".006",".005",".006",".005",".006",".005",".005",".006",".005",".006",".007",".006",".005",".006",".005",".004",".003",".003",".004",".004",".004",".004",".005",".005",".006",".005",".004",".004",".004",".005",".004",".004",".004",".004",".005",".005",".005",".005",".004",".004",".005",".004",".004",".004",".005",".005",".005",".005",".005",".006",".004",".003",".004",".003",".003","0.004*","0.004*",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0021",".0021",
"±º»ê","¿ùÆò±Õ","",".006",".005",".005",".005",".004",".003",".002",".003",".003",".004",".006",".006",".005",".006",".007",".006",".005",".004",".003",".004",".005",".005",".005",".007",".007",".008",".005",".004",".004",".003",".002",".003",".004",".005",".005",".006",".007",".006",".006",".006",".004",".003",".003",".003",".004",".004",".006",".007",".008",".006",".005",".005",".005",".004",".003",".004",".005",".005",".006",".009",".008",".007",".007",".004",".004",".003",".002",".003",".003",".004",".004",".005",".005",".006",".005",".005",".006",".004",".005",".005",".005",".005",".005",".006",".006",".007",".006",".005",".006",".005",".002",".004",".003",".003",".004",".004",".005",".006",".004",".004",".004",".005",".002",".003",".004","0.005*",".004","0.003*",".005",".005",".004",".005",".005",".005",".004",".004",".005",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003","0.003*","0.003*",".003",".004",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".002",".0024",".0025",
"ÀÍ»ê","¿ùÆò±Õ","",".004",".005",".005",".005",".004",".004",".004",".004",".005",".005",".007",".005",".004",".006",".006",".005",".005",".005",".004",".004","0.008**",".003",".004",".004",".006",".006",".005",".005",".004",".004",".004",".003",".003",".005",".006",".006",".008",".007",".005","0.004*","0.004*",".005",".004",".003",".004",".005",".003",".004",".005",".004",".004",".004",".005",".006",".007",".005",".007",".005",".003","0.005*",".004",".004",".004",".003",".004",".004",".003",".003",".003",".004",".004",".005",".005",".005",".005",".005",".006",".005",".004",".004",".004",".004",".005",".005",".005",".005",".006",".005",".005",".005",".003",".003",".004",".004",".004",".004",".005",".005",".004",".004",".005",".006",".004",".003",".004",".004",".004",".004",".005",".004",".004",".003",".003",".002",".002",".002",".002",".002",".003","0.003*",".004",".003",".003",".002",".002",".003",".002",".002",".002",".002",".002",".002",".003",".003","0.003*","0.003*","0.003*",".003",".003",".002","0.002*",".002",".003",".003",".004",".004",".004",".004",".004",".003",".003",".002",".003",".002",".002",".002",".0022",".0024",
"³²¿ø","¿ùÆò±Õ","",".004",".004",".004",".004",".002",".002",".002",".002",".002",".002",".004",".004",".003",".004",".004",".003",".002",".002",".002",".002",".002",".003",".004",".003",".005",".004",".003",".004",".004","","","0.001*",".002",".003",".004",".004",".005",".005",".004",".004",".003",".003",".003",".003",".003",".004",".004",".006",".007",".006",".005",".004",".004",".003",".003",".003",".004",".004",".004",".005",".005",".005",".005",".004",".004",".004",".004",".004",".003",".004",".004",".004",".005","0.005*",".004",".004",".004",".004","0.004*",".003",".002",".002",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".002",".002",".002",".003",".003",".003",".003",".003",".002",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".002",".002",".002","0.002*",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0023",".0028",
"Á¤À¾","¿ùÆò±Õ","",".005",".004",".003",".003",".004",".003",".003",".004",".003",".004",".004",".004",".006",".006",".005",".003",".003",".002",".003",".002",".003",".002",".003",".004",".007",".004",".002",".003",".004",".003",".001",".002",".002",".002",".003",".003",".005",".004",".003",".002",".003",".003",".005",".002",".001",".001",".003",".004",".004",".003",".003",".002",".002",".001",".002",".001",".001",".002",".003",".004",".003",".002",".003",".002",".002",".001",".002",".002",".002",".001",".002",".003",".003",".004",".003",".002",".001","","","",".002",".003",".003",".003",".003",".004",".003",".003",".003",".002",".002",".002",".002",".002",".003",".003",".003",".003",".002",".003",".006",".003",".003",".002",".002",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002","0.002*",".002",".002",".002",".002",".003",".002","0.002*",".002",".003",".002",".003",".002",".002",".002",".002",".003",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".0023",".0025",
"°íÃ¢","¿ùÆò±Õ","","","","","","","","","","",".001",".003",".003",".003",".004",".002",".002",".002",".003",".003",".003",".002",".003",".004",".004",".006",".004",".003",".003",".003",".003",".003",".003",".003",".003",".004",".003",".005",".004",".003",".004",".004",".003",".003",".004",".005",".005",".006",".005",".006",".005",".005",".004",".004",".004",".003",".004",".004",".004",".005",".004",".004",".004",".003",".002",".003",".003",".003",".003",".003",".003",".004",".003",".004",".004",".004",".003",".003",".003",".004",".003",".003",".002",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".004",".003",".004",".003",".004",".004",".003",".003",".003",".003",".003",".003",".002",".003",".004","0.003*",".004",".004",".003",".002",".002",".002",".002",".002",".002",".002",".003",".002",".003",".002",".003",".003",".003",".003",".003","0.003*","0.003*",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".004",".004",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".0014",".0017",
"ºÎ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".002",".002",".002",".002",".002",".003",".004",".004",".004",".004",".003",".003",".004",".003",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".003",".002",".003",".003",".003",".003",".003",".004",".004",".004",".006",".003",".003",".003",".004",".003",".004",".005",".004",".005",".003",".003",".003",".003",".003","0.003**",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".003",".003",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0018",".002",
"±èÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".004",".004",".004",".003",".004",".003",".003",".003",".003",".003",".003",".004",".003",".004",".004",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".003",".004",".003",".004",".005",".004",".003",".003",".003",".002",".003",".002",".002",".002",".002",".002",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0018",".002",
"¿ÏÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".003",".003",".002",".003",".003",".003",".003",".003",".003",".003",".002",".003",".003",".003",".003",".002",".002",".002",".002",".001",".002",".002",".003",".002",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0016",".0016",
"Áø¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".002",".002",".002",".002",".003",".003",".003",".003",".002",".002",".003",".002",".002",".001",".002",".002",".002",".002",".001",".002",".003",".002",".002",".002",".003",".002",".002",".002",".002",".002",".002",".001",".002",".002",".002",".002",".002",".002",".002",".002",".002",".001",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".0019",".0017",
"¹«ÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".003",".003",".004",".004",".004",".003",".003",".003",".003",".003",".004",".004",".002",".003",".003",".003",".003",".003",".004",".003",".003","0.003*",".003",".003",".003",".004",".004",".005",".004",".003",".003",".002",".002",".002",".002",".003",".002",".003",".003",".004",".003",".003",".003",".003","0.002**",".003",".003",".002",".002",".002",".003",".0023",".002",
"¼øÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".004","0.003*",".003",".003",".004",".004",".004","0.003*",".003",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003","0.002*",".003",".004",".004",".004",".005",".004",".004",".004",".004",".004",".005",".005",".003",".003",".003",".002",".003",".003",".003",".003",".002",".003",".003",".003",".003",".002",".002",".002",".0017",
"Àå¼ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".003",".004",".004",".004",".004",".005",".004","0.004*","0.004*",".004",".004",".003",".002",".002",".003",".003",".003",".003",".003",".002",".002",".003",".003",".003",".003",".003",".004",".003",".003",".003","0.004*","0.003*",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".003",".002",".003",".002",".002",".002",".002",".0022",".002",
"µµÆò±Õ","¿ùÆò±Õ","",".005",".004",".004",".004",".004",".003",".003",".003",".004",".004",".005",".005",".004",".006",".005",".004",".004",".004",".003",".004",".004",".004",".004",".005",".007",".006",".004",".004",".004",".004",".003",".003",".004",".004",".005",".005",".007",".006",".005",".005",".004",".004",".004",".003",".004",".004",".004",".005",".006",".005",".005",".004",".004",".004",".004",".003",".004",".004",".004",".006",".005",".005",".005",".004",".004",".004",".003",".003",".003",".004",".004",".005",".005",".005",".005",".005",".004",".004",".004",".004",".004",".004",".004",".004",".005",".005",".005",".004",".004",".004",".003",".004",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".003",".002",".002",".003",".002",".003",".003",".003",".003",".003",".003",".003",".002",".002",".002",".002",".002",".002",".002",".0021",".0022",
"È­¼ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".002",".003",".003",".003",".002",".003",".002",".002",".003",".003",".003",".002",".003",".003",".004",".002",".002",".002",".001",".002",".002",".002",".003",".004",".003",".003",".003",".002",".003",".003",".003",".003",".002",".002",".003",".004",".003",".003",".004","0.004*","0.003*",".004",".003",".003",".003","0.003*",".0036",".0032",
"¿©¼ö","¿ùÆò±Õ","",".013",".012",".009",".008",".01",".009",".007",".007",".009",".01",".01",".011",".008",".011",".007",".008",".007",".007",".008",".006",".009",".009",".008",".009",".01",".007",".007",".007",".007",".006",".005",".005",".007",".009",".009",".012",".01",".01",".008",".008",".007",".007",".005",".007",".008",".007",".007",".008",".01",".008",".006",".007",".006",".006",".006",".007",".007",".006",".007",".007",".007",".008",".008",".007",".008",".007",".005",".007",".006",".006",".005",".007",".007",".006",".007",".006",".007",".006",".006",".007",".007",".007",".007",".008",".007",".006",".007",".006",".007",".007",".005",".005",".006",".006",".006",".006",".006",".007",".006",".006",".006",".007",".007",".005",".005",".006",".007",".006",".006",".006",".005",".005",".006",".005",".004",".005",".005",".005",".005",".005",".004",".004",".004",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".004",".003",".004",".003",".003",".003",".003",".003",".004",".004",".004",".004",".004",".003",".003",".003",".002",".003",".002",".003",".003",".004",".004",".003",".0037",
"±¤¾ç","¿ùÆò±Õ","",".008",".007",".005",".007",".01",".009",".007",".006",".005",".005",".007",".007",".005",".009",".007",".008",".008",".01",".01",".008",".006",".006",".006",".006",".007",".007",".006",".008",".01",".01",".007",".006",".006",".006",".006",".006",".007",".007",".007",".006",".008",".008",".005",".007",".006",".005",".005",".007",".008",".006",".006",".008",".008",".007",".006",".005",".006","0.006*",".005",".005",".005",".006",".008",".006",".009",".009",".006",".006",".006",".007",".006",".006",".006",".007",".006",".008",".009",".009",".008",".007",".005",".004",".005",".005",".005",".006",".007",".008",".008",".008",".006",".006",".005",".005",".006",".005",".005","0.006*","0.007*","0.007*",".008",".009",".007",".006",".005","0.004*","0.005*","0.004*","0.005*",".005",".005",".006",".006",".007",".005",".006",".005",".004",".005",".004",".003",".004",".004",".003",".004",".005",".004",".005",".004",".004",".004",".003",".003",".003",".004",".004",".004",".006",".004","0.004*","0.003*","0.003*","0.003*","0.003*",".004",".003",".004",".004",".004",".004",".004",".003",".003",".003",".003",".003",".0026",".0032",
"¼øÃµ","¿ùÆò±Õ","",".006",".005",".004",".005",".004",".005",".004",".004",".005",".004",".005",".006",".004",".005",".005",".004",".003",".004",".004",".004",".004",".005",".006",".004",".006",".004",".004",".004",".004",".004",".004",".005",".004",".005",".005",".005",".006",".006",".005",".005",".005",".005",".004",".004",".006",".004",".006",".006",".007",".005",".004",".004",".004",".003",".003",".003",".004",".004",".004",".004",".005",".004",".004",".004",".004",".004",".004",".003",".003",".004",".004",".004",".003",".004",".004",".005",".005",".004",".004",".004",".003",".003",".004",".005",".004",".004",".004",".004",".005",".005",".004",".005",".005","0.005*","0.006*","0.005*",".005",".005",".005",".004",".004",".004",".004",".004","0.003*",".003",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".004",".005",".004",".004",".004",".004",".003",".004",".004",".003",".003",".003","0.003*","0.004*",".003",".003",".004",".003",".003",".002",".003",".003",".002",".002",".002",".002",".002",".002",".002",".002",".002",".002",".003",".003",".002",".002",".002",".003",".002",".0022",".0027",
