"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"º¸·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".041",".036",".045",".037",".029",".025",".025",".032",".038",".042",".049","0.049*",".025",".039",".04",".034",".027",".026",".025",".032",".041",".041",".058",".049",".038",".039",".035",".032",".026",".025",".021",".022",".035",".038",".04",".04",".031",".029",".039",".031",".029",".026",".03",".042",".047",".059",".055",".059",".047",".044",".043",".037",".033",".027",".027",".039",".04",".049",".058",".045",".045",".039",".042",".035",".03",".026",".0274",".0316",
"È«¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".044",".035",".038",".025",".023",".025",".018",".019",".02",".037",".042",".042",".026",".034",".028",".023",".014",".016",".018",".025",".035",".034",".049",".045",".037",".038",".029",".026",".02",".019",".022",".027",".039",".044",".041",".045",".035",".029",".036",".031",".025",".023",".025",".037",".041",".05",".049",".048",".037",".041",".037",".033",".029",".023",".025",".037",".04",".051",".058",".043",".044",".043",".041",".032",".026",".022",".0248",".0307",
"°øÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".027",".017",".024",".022",".018",".015",".015",".021",".033",".044",".043",".046",".022",".03",".029",".027",".019",".017",".022",".032",".046",".047",".061",".045",".033",".031",".026",".024",".021",".017",".02",".024",".034",".041",".039",".046",".03",".023",".032",".027",".022",".019",".02",".029",".035",".045",".041",".044",".034","0.033*","0.034**",".026",".024",".019",".023",".033","0.034*",".047",".051",".04",".035",".03",".034",".029",".027",".022",".0248",".0317",
"ºÎ¿©","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".034",".028",".031",".023",".018",".014",".018",".027",".037",".044",".045",".053",".032",".039",".03",".026",".018",".018",".021",".031",".041",".042",".056",".044",".035",".035",".031",".026",".019",".019",".022",".026",".034",".038",".037",".042",".03",".02",".028",".023",".019",".015",".015",".02",".025",".04",".042",".042",".03",".027",".031",".031",".025",".02",".022",".034",".039",".048",".054",".041",".037",".029",".033",".028",".023",".019",".0209",".0275",
"Ã»¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023*",".025",".03",".035",".04",".041",".047",".026",".034",".029",".023",".018",".018",".02",".028",".039",".039",".054",".046",".035",".033",".029",".025",".02",".019",".021",".028",".04",".041",".042",".046",".037",".024",".036",".029",".025",".02",".026",".038",".04",".05",".045",".045",".032",".032",".033",".028",".025",".021",".025",".034",".036",".047",".05",".041",".036",".03",".033",".029",".025",".022",".0252",".0312",
"±Ý»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.016*",".022",".03",".036",".041",".042",".046",".03",".033",".029",".022",".013",".013",".017",".026",".038",".037",".052",".047",".031",".032",".025",".031",".02",".016",".016",".028",".028",".037",".037",".042",".028",".019",".029",".023",".016",".014",".016",".029",".031","0.040*",".04",".038",".036",".033",".033",".026",".023",".02",".021",".034",".037",".046",".055",".044",".038","0.031*",".031",".027",".022",".018",".0207",".0277",
"¿¹»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".042",".035",".042","0.027*",".028",".023",".02",".024",".033",".04",".046",".048",".028",".038",".031",".026",".018",".017",".019",".025",".039",".039",".059",".049",".039","0.039*",".028",".024",".019",".018",".02",".027",".036",".041",".039",".043",".033",".022",".03",".024",".022",".022",".021",".033",".04",".051",".05",".047",".04",".04",".035",".03",".027",".02",".021",".035",".038",".051",".056",".043",".041",".038",".033",".026",".023",".02",".0211",".0263",
"°è·æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.040**",".046",".047",".05",".03",".034",".033",".026",".018",".02",".023",".03",".043",".044",".053",".048",".034",".033",".028",".026",".018",".016",".017",".02",".032",".041",".038",".044",".028",".02",".032",".024",".018",".017",".018",".029",".031","",".038",".04",".027",".029",".03",".023",".026",".022",".023",".036",".04",".049",".054",".043",".035",".03",".031",".026",".024",".021",".0233",".0283",
"¼­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.044**",".045",".05",".048",".026",".037",".038",".034",".026",".025",".023",".026",".033",".034",".05",".048",".037",".039",".034",".031",".022",".02",".02",".024",".036",".045",".049",".054",".04",".028",".042",".036",".028",".025",".028",".034",".041",".05",".045",".055",".041",".041",".039",".036",".033",".028",".029",".04",".042",".047",".058",".045",".043",".036",".042",".033",".03",".026",".0281",".0324",
"µµÆò±Õ","¿ùÆò±Õ","",".018",".022",".029",".033",".04",".038",".025",".02",".019",".021",".02",".016",".019",".019",".029",".032",".034",".034",".02",".021",".023",".019",".018",".017",".019",".02",".032",".036",".041",".036",".026",".027",".028",".023",".019",".016",".019",".024",".032",".04",".042",".038",".029",".032",".03",".023",".018",".015",".016",".022",".031",".035",".049",".041",".034",".028",".029",".023",".019",".016",".017",".024",".027",".033",".04",".043",".033",".033",".033",".026",".016",".014",".019",".025",".031",".04",".054",".049",".033",".038",".034",".023",".02",".017",".023",".025",".022",".04",".044",".045",".035",".031",".037",".026",".021",".018",".018",".024",".032",".039",".043",".044",".026",".034",".031",".025",".018",".018",".02",".026",".036",".036",".053",".046",".036",".036",".03",".027",".02",".019",".02",".025",".035",".042",".042",".048",".035",".026",".035",".029",".024",".022",".023",".033",".037",".048",".046",".049",".038",".037",".035",".031",".027",".022",".024",".034",".037",".047",".055",".043",".04",".034",".036",".03",".026",".022",".0238",".0289",
"ÀÓ½Ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".031",".024",".016",".013",".015",".016",".02",".025",".028",".049",".041",".023",".016",".016",".019",".015",".013",".012",".011",".01",".025",".04",".043",".029",".021","0.029*","0.026*",".022",".019",".021",".029",".036",".045",".044",".044",".027",".029",".03",".027",".024",".022",".022",".035",".037",".044",".047",".034",".029",".022",".023",".026",".023",".02",".0226",".0274",
"ÀüÁÖ","¿ùÆò±Õ","",".015",".017",".021",".025",".025",".03","0.024*",".019",".022",".023",".019",".016",".014",".015",".028",".035",".035",".037",".022",".025",".023",".018",".015",".012",".013",".013",".02",".025",".034",".037",".025",".024",".029",".023",".016",".014",".015",".02",".029",".037",".039",".037",".026",".028",".027",".02",".019",".015",".015",".022",".035",".041",".049",".044",".032",".025",".029",".023",".015",".015",".015",".023",".03",".038",".046",".044",".032",".031",".031",".03",".016",".013",".018",".027",".032",".042",".052",".042",".031",".038",".033",".02",".019",".017",".023",".028",".02",".046",".048",".049",".036",".033",".035",".022",".02",".019",".02",".025",".034",".04",".041",".045",".03",".033",".031",".025",".017",".018",".017",".027",".039",".037",".051",".045",".034",".035",".028",".025",".024",".02",".018",".025",".034",".043",".045",".051",".038",".028",".032",".027",".02",".019",".021",".028",".034",".044",".046",".047",".031",".033",".032",".027",".025",".02",".019",".031",".036",".043",".051",".038",".036",".027",".029",".028",".023",".019",".0218",".0237",
"±º»ê","¿ùÆò±Õ","",".018",".023",".031",".034",".038",".037",".02",".019",".025",".026",".02",".018",".019",".021",".032",".034",".034",".033",".017",".021",".023",".022",".019",".016",".018",".019",".028",".032",".042",".038",".027",".027",".036",".026",".022",".019",".02",".027",".033",".039",".039",".042",".029",".029",".031",".025",".018",".015",".015",".023",".031",".038",".048",".045",".035",".031",".036",".028",".02","0.018*",".018",".026",".031",".033",".039",".042",".033",".033",".033",".028",".017",".014",".019",".024",".03",".037",".048",".045",".03",".036",".034",".025",".02",".018",".018",".03",".019",".042",".045",".047",".032",".032",".039",".029",".021",".018",".02",".027",".032",".035",".04",".042",".022",".029",".03",".028",".02",".02",".022",".03",".038",".039",".051",".044",".033",".036",".032",".031",".022",".018",".023",".027",".037",".044",".046",".053",".038",".027",".04",".035",".026",".023",".026",".035",".039",".047",".047",".049",".035",".035",".034",".033",".029",".024",".026",".036",".038",".046",".054",".043",".042",".033",".039",".033",".029",".024",".0261",".0321",
"ÀÍ»ê","¿ùÆò±Õ","",".017",".021",".023",".027",".035",".038",".027",".023",".021",".018",".017",".015",".015",".017",".028",".034",".035",".038",".019",".023","0.026*",".021",".017",".014",".016",".017",".029",".035",".045",".04",".032",".028",".031",".022",".017",".014",".014",".022",".029","0.039*","0.040*",".039",".029",".032",".027",".021",".014",".012",".011",".016",".027",".04",".051",".047",".038",".033",".033",".025",".019","0.013*",".013",".018",".022",".028",".042",".044",".033",".033",".031",".028",".017",".014",".02",".026",".029",".04",".05",".047",".04",".039",".033",".021",".017",".015",".023",".025",".022",".04",".043",".045",".033",".028",".03",".022",".018",".018",".021",".026",".032",".035",".04",".04",".028",".034",".023",".018",".014",".015",".019",".024",".035",".034",".049",".042",".03",".029",".024",".023",".018","0.017*",".019",".025",".032",".039",".04",".047",".031",".024",".036",".029",".023",".019",".022","0.031*","0.037**","0.044*","0.045*",".049",".032",".034","0.031*",".028",".025",".021",".022",".033",".035",".042",".051",".039",".037",".029",".029",".027",".023",".018",".0218",".0259",
"³²¿ø","¿ùÆò±Õ","",".016",".019",".027",".023",".02",".024",".009",".01",".011",".011",".01",".008",".01",".012",".018",".024",".022",".021",".012",".012",".013",".011",".01",".008",".009",".011",".018",".021",".027","**","**","0.020*",".032",".026",".021",".017",".022",".027",".038",".045",".05",".046",".025",".029",".028",".025",".019",".018",".019",".03",".035",".047",".054",".045",".033",".029",".03",".026",".019",".018",".018",".027",".036",".041",".051",".047",".035",".03",".035",".03",".018",".015",".021",".029",".037",".047",".053",".045",".03",".038",".032",".023",".018",".02",".017",".036",".016",".05",".052",".056",".032",".031",".037",".028",".022",".021",".025",".03",".039",".047",".048",".051",".027",".029",".032",".027",".019",".018",".022",".03",".042",".041",".056",".047",".031",".027",".026",".027",".021",".02",".023",".031",".034",".044",".042",".044",".029",".021",".031",".028",".022",".02",".022",".029",".036",".045",".045",".047",".027",".029",".031",".028","0.026*",".028",".03",".039",".041",".046",".055",".043",".035",".032",".032",".032",".028",".027",".0294",".0324",
"Á¤À¾","¿ùÆò±Õ","",".015",".017",".024",".028",".035",".032",".02",".016",".017",".018",".016",".013",".014",".017",".023",".036",".032",".033",".017",".019",".02",".02",".015",".01",".013",".018",".026",".031",".039",".031",".02",".019",".024",".017",".015",".012",".015",".018",".027",".033",".035",".032",".021",".023",".024",".018",".016",".017",".014",".017",".027",".033",".04",".034",".023",".02",".025",".02",".014",".013",".014",".022",".026",".03",".036",".031",".024",".022",".025",".025",".013",".01",".013",".021",".025",".031",".039",".033","","",".033",".023",".021",".018",".02",".032",".016",".051",".053",".053",".034",".033",".037",".024",".024",".022",".024",".031",".038",".044",".048",".051",".025",".03",".03",".027",".021",".019",".021",".029",".04",".039",".055",".046",".032",".031",".029",".026",".023",".021",".021",".028",".036",".043",".045",".047",".028",".018",".028",".028",".023",".02",".023","0.030*",".035",".042",".043",".045",".028",".028",".029",".026",".026",".021",".021",".032",".036",".044",".052",".039",".036",".028",".031",".03",".027",".023",".0263",".0294",
"°íÃ¢","¿ùÆò±Õ","","","","","","","","","","",".035",".034",".029",".029",".034",".044",".053",".047",".047",".032",".033",".034",".033",".029",".022",".025",".03",".041",".047",".057",".047",".032",".032",".042",".04",".032",".024",".031",".034",".045",".051",".054",".047",".033",".033",".037",".031",".032",".027",".031",".033",".044",".051",".062",".051",".034",".032",".038",".034",".028",".025",".027",".037",".043",".047",".055",".051",".038",".038",".042",".042",".027",".021",".03",".038",".045",".051",".06",".049",".036",".044",".041",".033",".03",".024",".013",".041",".013",".053",".058",".058",".039",".039",".039",".03",".034",".031",".034",".038",".044",".05",".048",".049",".026",".033",".034",".03",".026","0.025*",".03",".037",".047",".046",".059",".046",".034",".035",".034",".034",".031",".03",".03",".035",".042",".049",".049",".047",".035",".027",".038",".038",".032",".029",".03",".037",".043",".05",".048",".049",".034",".035",".035",".035",".034",".03",".03",".04",".042",".047",".054",".041",".035","0.029*",".032",".033",".032",".028",".0312",".0331",
"ºÎ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".055",".055",".04",".037",".038",".031",".019",".017",".023",".035",".04",".049",".062",".052",".038",".043",".04",".026",".021",".023",".018",".037",".018",".055",".059",".062",".041",".039",".044",".032",".028",".026",".028",".037",".046",".05",".055",".055",".028",".036",".037",".034",".026",".025",".027",".037",".048",".048",".062",".05",".036",".036",".034",".032",".027",".027",".029",".034",".043",".051",".053",".055",".039",".025",".038",".034",".027",".025",".027",".037",".043",".051",".052",".054",".035",".033",".034",".032",".032",".027",".028",".04",".041",".049",".056",".042",".038",".03",".035",".033",".029",".025",".0283",".0318",
"±èÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".019",".025",".03",".039",".049",".042",".028",".031",".026",".018",".016",".016",".021",".03",".019",".049",".054",".055",".042",".037",".041",".03",".026",".024",".025",".031",".041",".046",".052",".051",".027",".033",".033",".027",".02",".02",".021",".029",".04",".042",".059",".047",".035",".035",".032",".029",".023",".021",".022",".03",".038",".047",".049",".052",".035",".024",".035",".03",".023",".018",".023",".034",".038",".047",".048",".052",".034",".033",".033",".03",".027",".023",".022",".034",".036",".044",".052",".041",".038",".029",".034",".03",".026",".023",".0257",".0284",
"¿ÏÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".034",".042",".047",".049",".047",".029",".032",".035",".032",".027",".026",".024",".033",".044",".044",".055",".047",".034",".031",".033",".032",".029",".027",".023",".029",".034",".042",".041",".044",".029",".021",".033",".029",".024",".021",".027",".033",".036",".045",".044",".044",".027",".029",".031",".029",".027",".025",".024",".036",".038",".043",".048",".037",".032",".025",".03",".03",".029",".025",".0272",".0293",
"Áø¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".03",".04",".045",".036",".032",".017",".02",".024",".021",".015",".021",".021",".029",".036",".038",".049",".044",".031",".028",".028",".028",".026",".022",".023",".028",".035",".043",".038",".039",".026",".019",".027",".024",".021",".019",".022",".029",".033",".039",".035",".035",".023",".027",".029",".026",".024",".021",".021",".037",".039",".045",".05",".041",".031",".025",".028",".027",".026",".023",".0243",".0301",
"¹«ÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".035",".034",".029",".022",".021",".023",".031",".045",".044",".056",".047",".033",".027",".029",".023",".022",".019",".021",".03",".039",".047",".043",".043",".028",".022",".033",".03",".024",".021",".024",".036",".037",".047",".043",".043",".028",".029",".032",".028",".028",".025",".024",".037",".039",".046",".052",".035",".026",".023",".025",".029",".028",".022",".0236",".0308",
"¼øÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".017",".021",".024",".031",".041",".041",".053",".044",".031",".028",".027",".026",".021",".019",".022",".04",".038",".046",".043",".045",".03",".023",".032",".03",".023",".021",".024",".032",".04",".045",".042",".043",".026",".026",".027",".024",".02",".02",".024",".034",".036",".042",".045",".037",".029",".023",".025",".024",".02",".019",".0218",".0274",
"Àå¼ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".031",".032",".041",".051",".047",".061",".05",".037",".03",".03","",".027",".027",".027",".037",".042",".048",".046",".05",".032",".024",".031",".029",".028",".024",".025",".03",".032",".045","0.050**",".047",".03",".031",".033",".03",".031",".03",".029",".04",".042",".047",".056",".044",".031",".027",".027",".028",".028",".026",".0204",".0276",
"µµÆò±Õ","¿ùÆò±Õ","",".016",".02",".025",".028",".031",".033",".021",".019",".021",".022",".019",".017",".017",".019",".029",".035",".034",".035",".02",".022",".023",".021",".018",".014",".016",".017",".026",".031",".041",".039",".027",".026",".032",".025",".019",".016",".018",".024",".032",".04",".041",".04",".028",".029",".029",".023",".018",".016",".016",".022",".032",".041",".05",".045",".034",".029",".032",".026",".019",".016",".016",".024",".029",".035",".044",".044",".033",".032",".033",".03",".018",".014",".02",".027",".032",".041",".051",".044",".033",".038",".034",".023",".02",".018",".02",".03",".019",".046",".049",".05",".035",".033",".036",".026",".022",".021",".023",".029",".037",".041",".044",".045",".026",".032",".03",".025",".019",".02",".022",".03",".04",".04",".054",".045",".032",".032",".029",".027",".023",".021",".022",".028",".035",".043",".044",".048",".033",".024",".034",".03",".024",".021",".024",".032",".037",".045",".046",".047",".031",".032",".032",".029",".027",".023",".024",".035",".037",".044",".052",".04",".036",".028",".031",".029",".026",".022",".0247",".0285",
"È­¼ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".037",".033",".044",".035",".024",".028",".023",".02",".019",".017",".018",".025",".028",".036",".038",".034",".025",".019",".025",".022",".019",".017",".02",".029",".034",".041",".04",".041",".027",".022",".028",".025",".021",".018",".02",".031",".037",".044",".05",".04",".034",".026",".033",".032",".028",".022",".0255",".0294",
"¿©¼ö","¿ùÆò±Õ","",".023",".026",".03",".031",".041",".04",".026",".024",".026",".031",".023",".021",".026",".026",".037",".045",".037",".031",".022",".02",".025",".025",".021",".019",".022",".019",".033",".041",".042",".032",".025",".023",".031",".03",".025",".021",".024",".029",".038",".042",".041",".035",".027",".028",".031",".028",".024",".022",".021",".028",".034",".042",".049",".042",".033",".03",".036",".03",".024",".021",".022",".03",".035",".038",".039",".027",".02",".02",".035",".036",".023",".019",".023",".032",".035",".04",".047",".037",".025",".033",".027",".022",".019",".016",".021",".024",".023",".033",".034",".031",".027",".029",".034",".025",".022",".021",".023",".031",".04",".043",".042",".039",".02",".021",".025",".024",".019",".018",".021",".025",".036",".036",".048",".04",".03",".029",".024",".026",".022",".017",".02",".027",".029",".037",".037",".035",".028",".023",".034",".032",".025",".023",".023",".029",".036",".043",".043",".041",".029",".032",".033",".032",".031",".025",".028",".039",".041",".044",".054",".037",".036",".029",".034",".035",".031",".027",".0286",".0311",
"±¤¾ç","¿ùÆò±Õ","",".023",".025",".029",".037",".039",".037",".019",".016",".021",".03",".022",".021",".026",".024",".034",".041",".034",".031",".021",".026",".029",".03",".023",".02",".023",".027",".038",".04",".039",".028",".019",".02",".026",".027",".023",".021",".023",".025",".039",".046",".045",".035",".024",".026",".031",".03",".024",".022",".022",".03",".035",".04",".046",".035",".026",".024",".029",".027",".021",".02",".02",".027",".031",".036",".036",".026",".022",".023",".036",".034",".023",".019",".025",".031",".033",".038",".043",".031",".023",".032",".027",".025",".024",".02",".013",".028",".017",".044",".041",".038",".023",".027",".033",".027",".023",".022",".022","0.028*","0.034*","0.036*",".036",".035",".023",".025",".027","0.024*","0.019*","0.019*","0.022*",".03",".043",".04",".05",".045",".031",".03",".028",".03",".026",".023",".025",".03",".034",".042",".036",".037",".027",".022",".033",".032",".023",".021",".024",".03",".032",".04",".039",".038",".025","0.027*","0.031*","0.028*","0.027*","0.023*",".025",".036",".036",".037",".044",".03",".029",".021",".03",".031",".027",".024",".025",".0291",
"¼øÃµ","¿ùÆò±Õ","",".025",".024",".028",".036",".04",".033",".018",".016",".023",".027",".022",".021",".031",".028",".038",".044",".038",".037",".021",".022",".022",".027",".019",".021",".023",".026",".036",".035",".036",".028",".021",".02",".03",".028",".023",".021",".026",".028",".036",".04",".042",".034",".022",".024",".029",".026",".026",".026",".022",".028",".034",".04",".043",".033",".026",".024",".026",".022",".02",".019",".02",".026",".029",".032",".04",".032",".027",".03",".032",".032",".021",".019",".026",".032",".034",".036",".042",".035",".024",".036",".029",".025",".023",".022",".015",".035",".018",".049",".049",".047",".031",".034",".041","0.032*","0.032*","0.030*",".031",".034",".036",".039",".038",".04",".02",".024","0.030*",".031",".024",".023",".032",".037",".049",".045",".059",".049",".036",".034",".03",".031",".027",".024",".03",".036",".041",".053",".049",".047",".033",".027",".039","0.036*","0.028*",".029",".029",".04",".045",".051",".05",".05",".033",".034",".038",".037",".033",".027",".032",".044",".042",".051",".06",".044",".04",".032",".037",".04",".032",".03",".0311",".0352",
"¸ñÆ÷","¿ùÆò±Õ","",".015",".018",".02",".021","0.03*",".038",".023",".024","0.027*",".03",".022",".017",".016",".018",".02",".031",".032",".032",".02",".017",".021",".021",".017",".02",".018",".032",".041",".043",".053",".035",".026",".025",".028",".02",".029",".02",".017",".037",".045",".052",".053",".053",".037",".039",".042",".035",".029",".024",".024",".031",".035",".043",".052",".045",".032",".03",".036",".031",".026",".022",".025",".033",".034",".041",".05",".05",".038",".036",".042",".041",".026",".022",".026",".032",".039",".047",".058",".047",".033",".036","0.039**","0.031**",".023",".023",".017",".029",".016",".034",".036",".042",".033",".039",".044",".033",".023",".017",".021",".026",".033",".031",".037",".039",".023",".027",".033",".032",".022",".019",".021",".025",".032",".034",".048",".046",".037",".041",".035",".033",".027",".021",".025",".024",".029",".036",".043",".043",".032",".025",".044",".04",".03",".023",".024",".032",".04",".046",".045",".05",".032",".035",".037",".035",".028",".024",".028",".036",".037",".04",".048",".038",".038",".032",".039",".037",".031",".025",".0263",".0329",
"¿µ¾Ï","¿ùÆò±Õ","",".022",".025",".032",".038",".042","0.044*","**",".03",".035",".041",".03",".028",".032",".032",".044",".048",".049",".048",".026",".03",".036",".035",".025",".022",".023",".028",".038",".046",".055",".043",".029",".031",".047",".038",".03",".021",".023",".037",".044",".051",".048",".044",".029",".038",".047",".038",".03",".026",".026",".031",".036",".041",".049",".045",".029",".037",".045",".036","0.034*","0.026*",".026",".038",".042",".045",".05",".054",".037",".037",".041",".04",".024",".02",".026",".032",".037",".043",".051",".041",".028",".036",".035",".029",".025",".025",".014",".037",".014",".048",".05",".049",".03",".039",".042",".029",".023",".021",".025",".032",".037",".042",".043",".043",".021",".026",".032",".025",".022",".023",".023",".034",".04",".039",".054",".044",".031",".034",".033",".033",".027",".023",".028",".032",".035",".043",".04",".036",".027",".019",".03",".028",".024",".019",".022",".029","0.036**","0.044**",".046",".045",".029",".03",".034",".029",".025",".022",".025",".034",".037",".041",".046",".037",".035",".028",".031",".03",".026",".022",".0244",".0293",
