"±¸ºÐ","Ç×¸ñ","´ÜÀ§","2010.01 ¿ù","2010.02 ¿ù","2010.03 ¿ù","2010.04 ¿ù","2010.05 ¿ù","2010.06 ¿ù","2010.07 ¿ù","2010.08 ¿ù","2010.09 ¿ù","2010.10 ¿ù","2010.11 ¿ù","2010.12 ¿ù","2011.01 ¿ù","2011.02 ¿ù","2011.03 ¿ù","2011.04 ¿ù","2011.05 ¿ù","2011.06 ¿ù","2011.07 ¿ù","2011.08 ¿ù","2011.09 ¿ù","2011.10 ¿ù","2011.11 ¿ù","2011.12 ¿ù","2012.01 ¿ù","2012.02 ¿ù","2012.03 ¿ù","2012.04 ¿ù","2012.05 ¿ù","2012.06 ¿ù","2012.07 ¿ù","2012.08 ¿ù","2012.09 ¿ù","2012.10 ¿ù","2012.11 ¿ù","2012.12 ¿ù","2013.01 ¿ù","2013.02 ¿ù","2013.03 ¿ù","2013.04 ¿ù","2013.05 ¿ù","2013.06 ¿ù","2013.07 ¿ù","2013.08 ¿ù","2013.09 ¿ù","2013.10 ¿ù","2013.11 ¿ù","2013.12 ¿ù","2014.01 ¿ù","2014.02 ¿ù","2014.03 ¿ù","2014.04 ¿ù","2014.05 ¿ù","2014.06 ¿ù","2014.07 ¿ù","2014.08 ¿ù","2014.09 ¿ù","2014.10 ¿ù","2014.11 ¿ù","2014.12 ¿ù","2015.01 ¿ù","2015.02 ¿ù","2015.03 ¿ù","2015.04 ¿ù","2015.05 ¿ù","2015.06 ¿ù","2015.07 ¿ù","2015.08 ¿ù","2015.09 ¿ù","2015.10 ¿ù","2015.11 ¿ù","2015.12 ¿ù","2016.01 ¿ù","2016.02 ¿ù","2016.03 ¿ù","2016.04 ¿ù","2016.05 ¿ù","2016.06 ¿ù","2016.07 ¿ù","2016.08 ¿ù","2016.09 ¿ù","2016.10 ¿ù","2016.11 ¿ù","2016.12 ¿ù","2017.01 ¿ù","2017.02 ¿ù","2017.03 ¿ù","2017.04 ¿ù","2017.05 ¿ù","2017.06 ¿ù","2017.07 ¿ù","2017.08 ¿ù","2017.09 ¿ù","2017.10 ¿ù","2017.11 ¿ù","2017.12 ¿ù","2018.01 ¿ù","2018.02 ¿ù","2018.03 ¿ù","2018.04 ¿ù","2018.05 ¿ù","2018.06 ¿ù","2018.07 ¿ù","2018.08 ¿ù","2018.09 ¿ù","2018.10 ¿ù","2018.11 ¿ù","2018.12 ¿ù","2019.01 ¿ù","2019.02 ¿ù","2019.03 ¿ù","2019.04 ¿ù","2019.05 ¿ù","2019.06 ¿ù","2019.07 ¿ù","2019.08 ¿ù","2019.09 ¿ù","2019.10 ¿ù","2019.11 ¿ù","2019.12 ¿ù","2020.01 ¿ù","2020.02 ¿ù","2020.03 ¿ù","2020.04 ¿ù","2020.05 ¿ù","2020.06 ¿ù","2020.07 ¿ù","2020.08 ¿ù","2020.09 ¿ù","2020.10 ¿ù","2020.11 ¿ù","2020.12 ¿ù","2021.01 ¿ù","2021.02 ¿ù","2021.03 ¿ù","2021.04 ¿ù","2021.05 ¿ù","2021.06 ¿ù","2021.07 ¿ù","2021.08 ¿ù","2021.09 ¿ù","2021.10 ¿ù","2021.11 ¿ù","2021.12 ¿ù","2022.01 ¿ù","2022.02 ¿ù","2022.03 ¿ù","2022.04 ¿ù","2022.05 ¿ù","2022.06 ¿ù","2022.07 ¿ù","2022.08 ¿ù","2022.09 ¿ù","2022.10 ¿ù","2022.11 ¿ù","2022.12 ¿ù","2023.01 ¿ù","2023.02 ¿ù",
"º¸·É","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".006",".006",".009",".012",".012",".015",".016",".015",".011",".008",".006","0.006*",".005",".006",".007",".011",".017",".015",".017",".014",".012",".011",".009",".007",".006",".006",".007",".01",".014",".012",".014",".014",".011",".009",".007",".007",".006",".004",".005",".011",".013",".016",".016",".014",".014",".011",".008",".008",".007",".006",".005",".009",".012",".014",".017",".012",".011",".01",".007",".006",".006",".005",".006",".01",".014",".013",".0131",".014",
"È«¼º","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".009",".01",".012",".015",".017",".022",".022",".018",".012",".011",".007",".006",".007",".008",".009",".015",".023",".022",".022",".019",".013",".012",".01",".008",".007",".007",".008",".011",".017",".017",".017",".015",".011",".009",".008",".007",".007",".005",".007",".013",".015",".016",".016",".013",".014",".011",".008",".007",".007",".007",".007",".011",".015",".017",".019",".013",".012",".009",".007",".006",".006",".005",".008",".01",".016",".018",".0165",".0173",
"°øÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".006",".008",".01",".013",".016",".017",".019",".016",".01",".007",".004",".006",".006",".006",".008",".012",".023",".019",".018",".016",".012",".01",".008",".006",".005",".005",".007",".008",".013",".015",".013",".011",".009",".006",".005",".006",".006",".005",".006",".01",".013",".015",".016",".012",".012",".009",".007",".007",".007","0.007*","0.006**",".01",".012",".015",".016",".012",".011",".009",".006",".005",".005","0.006**",".007",".009",".013",".015",".0132",".0129",
"ºÎ¿©","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".008",".01",".014",".017",".017",".021",".022",".019",".012",".007",".007",".006",".007",".007",".01",".015",".024",".023",".024",".02",".018",".013",".013",".011",".008",".007",".008",".01",".016",".019",".021",".018",".013",".01",".009",".009",".008",".007",".009",".014",".018",".015",".012",".009",".007",".008",".009",".008",".007",".007",".008",".011",".015",".017",".019",".016","0.013*",".011",".009",".007",".007",".007",".008",".012",".017",".018",".0173",".0158",
"Ã»¾ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.016*",".016",".015",".009",".007",".005",".005",".005",".006",".006",".009",".015",".014",".015",".013",".011",".009",".007",".005",".005",".005",".005",".008",".012",".013",".014",".01",".009",".007",".005",".005",".006",".005",".005",".009",".011",".012",".013",".009",".01",".008",".006",".005",".005",".005",".005",".008",".01",".013",".014",".011",".009",".007",".006",".005",".005",".004",".005",".007",".01",".012",".0114",".0114",
"±Ý»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.020**","0.020*",".02",".013",".009",".007",".008",".007",".007",".008",".013",".02",".02",".022",".018",".014",".011",".01",".008",".007",".006",".007",".01",".016",".018",".017",".015",".012",".01",".007",".008",".007",".007",".008",".012",".017",".02",".019",".016",".013","0.009*",".007",".006",".006",".007",".007",".011",".016",".017",".019",".016",".012",".009",".008",".006",".006",".006",".006",".009",".015",".019",".0172",".0162",
"¿¹»ê","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".009",".009",".012","0.015*",".017",".018",".022",".02",".014",".011",".008",".008",".007",".007",".009",".014",".022",".021",".02",".019",".015",".013",".01",".009",".008",".008",".01",".012",".016",".017",".018",".014",".011",".008",".007",".006",".005",".004",".006",".011",".013",".016",".017",".015",".015",".011",".008",".007",".007",".007",".007",".01",".014",".017",".019",".014",".012",".009",".007",".005",".005",".005",".007",".009",".014",".017",".0158",".0159",
"°è·æ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.015**",".012",".007",".01",".009",".009",".012",".017",".031",".028",".029",".026",".02",".014",".011",".01",".008",".009",".011",".013",".019",".022",".023",".018",".015",".011",".009",".009",".008",".007",".009",".016",".02",".023",".022",".016",".017","",".008",".008",".007",".007",".007",".012",".016",".02",".022",".017",".014",".011",".009",".007",".006",".005",".008",".012",".019",".02",".0194",".0209",
"¼­Ãµ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010**",".008",".007",".007",".005",".006",".007",".01",".017",".014",".016",".013",".012",".009",".008",".006",".005",".005",".006",".008",".01",".013",".014",".013",".011",".01",".008",".007",".007",".006",".007",".01",".013",".014",".013",".013",".014",".011",".008",".007",".006",".006",".006",".009",".013",".014",".016",".013",".012",".011",".008",".006",".006",".005",".006",".009",".012",".013",".0125",".0132",
"µµÆò±Õ","¿ùÆò±Õ","",".021",".022",".018",".018",".015",".016",".012",".013",".014",".019",".02",".02",".018",".022",".013",".015",".016",".012",".009",".011",".014",".02",".021",".022",".024",".023",".02",".017",".02",".016",".014",".014",".017",".02",".022",".023",".024",".019",".018",".017",".017",".017",".009",".011",".014",".016",".02",".023",".024",".024",".019",".02",".014",".011",".011",".012",".016",".02",".021",".019",".021",".017",".02",".016",".015",".014",".011",".013",".021",".02",".025",".025",".021",".017",".018",".021",".017",".016",".012",".015",".016",".022",".024",".025",".023",".021",".022",".017",".014",".014",".009",".011",".014",".015",".017",".019",".022",".02",".016",".014",".011",".01",".008",".009",".011",".016",".023",".021",".022",".019",".017",".014",".012",".01",".008",".008",".01",".013",".017",".018",".019",".017",".014",".011",".009",".009",".009",".007",".009",".014",".017",".018",".018",".016",".016",".012",".01",".009",".008",".008",".008",".012",".015",".017",".019",".015",".014",".011",".009",".007",".007",".006",".009",".012",".016",".017",".0163",".0174",
"ÀÓ½Ç","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".006",".006",".009",".012",".011",".013",".011",".01",".007",".005",".004",".003",".003",".004",".005",".01",".012",".012",".01",".008",".007",".004",".004",".003",".002","0.004*","0.012*",".013",".015",".018",".016",".013",".01",".008",".007",".006",".006",".006",".01",".013",".014",".017",".014",".012",".009",".008",".005",".005",".005",".006",".008",".013",".015",".0137",".0131",
"ÀüÁÖ","¿ùÆò±Õ","",".025",".02",".015",".014",".01",".011","0.012*",".011",".013",".018",".021",".018",".018",".021",".014",".016",".016",".013",".01",".011",".015",".018",".021",".025",".029",".024",".02",".016",".017",".014",".012",".011",".016",".022",".025",".027",".032",".025",".022",".021",".019",".018",".014",".011",".019",".026",".023",".024",".027",".024",".019",".019",".015",".014",".01",".013",".015",".018",".022",".023",".024",".02",".021",".015",".014",".013",".012",".014",".014",".02",".022",".027",".025",".021",".022",".018",".014",".013",".01",".014",".015",".02",".025",".024",".023",".021",".02",".015",".012",".011",".01",".012",".014",".017",".021",".02",".02",".019",".016",".014",".011",".01",".009",".01","0.012*","0.018*",".027",".025",".027",".023",".018",".017",".015",".01",".009",".012",".013",".017",".023",".026",".026",".022",".017",".014",".011",".011",".009",".006",".009",".016",".019",".023",".022",".019",".017",".015",".011",".01",".009",".009",".01",".015",".02",".021",".024",".02",".017",".014",".011",".008",".007",".007",".01",".014",".021",".02",".0193",".0214",
"±º»ê","¿ùÆò±Õ","",".016",".015",".014",".014",".013",".013",".01",".011",".012",".018",".022",".019",".02",".023",".016",".019",".017",".014",".011",".011",".012",".019",".017",".026",".02",".017",".014",".014",".014",".011",".009",".009",".013",".018",".015",".02",".023",".018",".017",".016",".014",".009",".007",".007",".013",".015",".02",".021",".023",".019",".018",".019",".014",".01",".01",".009",".012",".018",".023",".022",".024",".019",".022",".018",".015",".011",".01",".01",".012",".018",".02",".022",".019",".018",".018",".018",".015",".012",".01",".01",".012",".016",".021",".02",".018",".017",".019",".016",".013",".012",".009",".01",".012",".014",".017",".017",".018",".017",".016",".015",".009",".009",".007",".007",".006",".014",".021",".016",".017",".013",".015",".013",".013",".009",".007",".007",".008",".011",".014",".012",".012",".013",".011",".009",".009",".008",".007",".005",".008",".012",".013",".014",".014",".012",".013",".011",".009",".008",".006",".006",".008","0.011*","0.015*",".015",".017",".014",".015",".012",".009",".007",".007",".006",".009",".011",".016",".017",".0161",".0161",
"ÀÍ»ê","¿ùÆò±Õ","",".02",".016",".014",".011",".016",".013",".01",".012",".013",".018",".021",".017",".012",".018",".013",".012",".012",".011",".008",".009","0.013*",".021",".02",".02",".022",".02",".018",".017",".014",".01",".01",".009",".013",".02",".022",".024",".029",".022",".02","0.016*","0.015*",".015",".01",".01",".014",".017",".018",".02",".021",".019",".019",".019",".015",".012",".01",".01",".014",".018",".022","0.021*",".023",".019",".021",".016",".015",".012",".009",".012",".014",".018",".021",".024",".022",".02",".021",".019",".016",".016",".011",".012",".014",".018",".021",".022",".023",".022",".022",".017",".016",".013",".011",".011",".014",".016",".02",".019",".019",".02",".017",".015",".013",".011",".01","0.007**","0.009**","0.013**","0.017*","0.017*",".02",".018",".016",".018",".016",".012",".01",".009",".011",".013",".019","0.016*",".015",".013",".011",".01",".009",".008",".007",".007",".008",".013",".014",".016",".015",".011","0.011*",".009",".008","0.007*",".007",".007","0.007*",".012",".013",".015",".015",".013",".012",".01",".008",".006",".006",".006",".007",".009",".013",".014",".0137",".0144",
"³²¿ø","¿ùÆò±Õ","",".017",".013",".011",".012",".012",".017",".016",".014",".015",".019",".023",".023",".021",".023",".019",".018",".019",".016",".015",".015",".017",".02",".022",".023",".025",".023",".02",".02",".02","**","**","0.005*",".007",".011",".014",".017",".02",".017",".015",".01",".008",".009",".008",".007",".008",".009",".012",".013",".014",".014",".014",".011",".006",".006",".008",".007",".007",".01",".015",".016",".017",".016",".015",".01",".008",".008",".007",".007",".006",".013",".016",".019",".018",".016",".015",".014",".012",".012",".01",".008",".009",".012",".017",".019",".017",".016",".016",".013",".01",".007",".007",".009",".008",".01",".015",".016",".017",".017",".016",".012",".01",".01","0.007*","","",".01",".016",".018",".019",".016",".014",".011",".011",".009",".008",".009",".008",".01",".015",".017",".017",".013",".01",".011",".007",".01",".009",".007",".008",".011",".015",".018",".018",".016",".013",".01",".008",".008",".007",".006",".006",".009","0.012*",".012",".013",".011",".01",".008",".007",".006",".005",".004",".005",".007",".01",".012",".0113",".0114",
"Á¤À¾","¿ùÆò±Õ","",".02",".018",".014",".014",".012",".011",".009",".008",".011",".017",".02",".018",".02",".023",".011",".011",".008",".008",".007",".008",".009",".014",".017",".017",".02",".015",".012",".013",".011",".008",".008",".008",".01",".013",".018",".02",".023",".016",".015",".013",".011",".011",".007",".008",".014",".015",".016",".018",".019",".018",".013",".012",".009",".009",".009",".01",".01",".014",".017",".017",".019",".014",".016",".012",".01",".01",".009",".01",".012",".014",".016",".019",".02",".015",".018",".012",".01",".008","","",".01",".013",".018",".02",".02",".016",".016",".014",".011",".011",".007",".01",".012",".014",".018",".019",".019",".021",".018",".015",".013",".011",".007",".006",".009",".012",".018",".017",".018",".016",".014",".013",".01",".009",".007",".008",".009",".013",".016",".017",".018",".014",".012",".011",".01",".011",".01","0.007**","0.011*",".014",".016",".016",".018","0.014*",".013",".012",".009",".007",".006",".006",".007",".01",".013",".014",".015",".012",".011",".009",".007",".005",".005",".005",".007",".008",".013",".014",".0127",".0134",
"°íÃ¢","¿ùÆò±Õ","","","","","","","","","","",".009",".011",".009",".013",".014",".009",".008",".007",".006",".006",".005",".007",".01",".01",".012",".012",".011",".008",".009",".009",".007",".005",".005",".005",".008",".01",".013",".013",".009",".008",".009",".007",".006",".003",".003",".008",".01",".01",".014",".015",".015",".011",".009",".006",".006",".004",".005",".006",".009",".011",".011",".014",".012",".013",".008",".006",".006",".005",".005",".006",".009",".012",".016",".014",".011",".012",".011",".01",".008",".007",".007",".009",".011",".012",".014",".013",".011",".013",".013",".011",".009",".006",".008",".009",".012",".014",".013",".014",".015",".014",".011",".01",".009",".008",".007",".009",".009",".016","0.012*",".011",".01",".009",".01",".008",".007",".006",".005",".006",".009",".012",".012",".013",".01",".01","0.006*","0.006**","0.004*",".004",".003",".005",".007",".008",".01",".01",".009",".008",".006",".005",".004","0.003*","0.002**","0.003**","0.005*",".007",".009",".011",".008",".006",".005","0.003*",".003",".004",".003","0.003*",".005",".006",".007",".007",".0101",
"ºÎ¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".009",".006",".004",".006",".011",".011",".018",".02",".021",".014",".015",".013",".009",".006",".008",".006",".01",".019",".02",".02",".018",".014",".018",".011",".011",".008",".008",".01",".012",".015",".014",".017",".022",".019",".017",".015",".012",".011",".008",".008",".01",".014",".02",".016",".016",".012",".012",".012",".012",".009",".008",".008",".009",".013",".016",".015",".015",".013",".011",".01",".011",".011",".009",".007",".011",".016",".019",".02",".018",".014",".013",".012",".01",".009",".008",".008",".008",".012",".015",".016",".016",".013",".013",".011",".009",".006",".005",".005",".007",".009",".013",".013",".0116",".0126",
"±èÁ¦","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".021",".02",".02",".015",".012",".011",".009",".007",".011",".019",".02",".021",".021",".018",".019",".016",".013",".011",".007",".012",".014",".014",".018",".02",".019",".016",".017",".016",".012",".011",".01",".01",".013",".017",".024",".018",".018",".018",".016",".016",".014",".012",".011",".011",".013",".017",".021",".02",".02",".018",".014",".012",".011",".011",".01",".008",".011",".018",".021",".022",".021",".015",".017",".014",".011",".011",".009",".009",".011",".016",".02",".02",".021",".018",".017",".013",".008",".007",".006",".005",".008",".013",".017",".017",".0146",".0156",
"¿ÏÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".011",".012",".01",".008",".008",".006",".005",".006",".009","0.015*","0.012*",".013",".013",".013",".012",".011",".008","0.007**",".006",".006",".009",".012",".012",".015",".013",".013",".013",".01",".009",".007",".007",".007",".01",".012",".014",".013",".012",".012",".01",".008",".007",".006",".006",".006",".008",".01",".011",".014",".011",".011",".009",".008",".006",".006",".005",".005",".007",".01",".011",".0097",".012",
"Áø¾È","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".015",".011",".009",".008",".008",".006",".006",".005",".008",".016",".014",".017",".014",".014",".011",".01",".007",".005",".005",".005",".007",".013",".014",".013",".011",".011",".01",".007",".007",".005",".005",".005",".007",".013",".015",".013",".012",".011",".008",".006",".007",".005",".005",".005",".007",".012",".013",".015",".012",".012",".01",".007",".005",".004",".004",".004",".006",".011",".012",".0115",".0114",
"¹«ÁÖ","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".005",".006",".007",".013",".014",".015",".013",".01",".007",".006",".005",".004",".004",".004",".007",".011",".013",".013",".01",".009",".007",".005",".004",".004",".004",".004",".007",".01",".013",".012",".01",".01",".007",".006",".004",".004",".003",".004",".006",".009",".011",".013",".01",".009",".007",".005",".003",".003",".003",".004",".006",".008",".01",".0114",".0118",
"¼øÃ¢","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".014",".014",".015",".012",".011",".009",".007",".005",".005",".005",".005",".008",".011",".012",".012",".01",".008",".007",".006",".005",".005",".004",".006",".009",".011",".013",".014",".012",".01",".008",".005",".005",".004",".004",".004",".007",".012",".013",".013",".01",".009",".007",".006",".004",".004",".004",".004",".008",".011",".012",".0114",".0114",
"Àå¼ö","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".007",".01",".009",".008",".008",".007",".005",".003",".003",".003","",".007",".007",".008",".008",".007",".007",".006",".005",".005",".004",".005",".007",".008",".01",".009",".008",".008",".007",".006",".005",".004",".004",".004",".006",".008",".008",".01",".009",".009",".008",".006",".004",".003",".003",".003",".005",".007",".008",".0073",".0087",
"µµÆò±Õ","¿ùÆò±Õ","",".02",".017",".014",".013",".012",".013",".011",".011",".013",".017",".02",".018",".018",".021",".014",".015",".014",".012",".01",".01",".013",".018",".018",".021",".022",".02",".016",".015",".015",".011",".01",".009",".012",".017",".019",".022",".026",".02",".018",".016",".014",".012",".009",".009",".014",".017",".018",".02",".022",".019",".017",".017",".013",".011",".009",".01",".012",".016",".02",".02",".022",".018",".019",".015",".013",".011",".009",".01",".012",".017",".019",".023",".021",".018",".019",".016",".013",".012",".01",".011",".012",".017",".021",".021",".02",".018",".019",".015",".013",".011",".009",".01",".013",".015",".018",".018",".019",".018",".016",".014",".011",".01",".008",".007",".009",".013",".019",".017",".018",".015",".014",".013",".012",".009",".007",".008",".009",".012",".016",".016",".016",".014",".012",".01",".009",".008",".007",".006",".008",".012",".014",".016",".016",".013",".013",".011",".008",".008",".006",".007",".007",".011",".014",".015",".016",".013",".012",".01",".008",".006",".006",".005",".007",".01",".014",".015",".0138",".0148",
"È­¼ø","¿ùÆò±Õ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".017",".014",".011",".009",".007",".007",".007",".011",".015",".017",".016",".014",".011",".01",".008",".007",".006",".005",".006",".009",".012","0.017*","0.016*",".015",".012",".01",".008",".007",".006",".007",".006",".009",".014",".013",".014",".011",".011",".009",".008",".006",".005",".005",".006",".008",".014",".016",".0144",".0146",
"¿©¼ö","¿ùÆò±Õ","",".025",".025",".02",".021",".023",".024",".016",".016",".021",".027",".033",".03",".026","0.035*",".024",".021",".017",".017",".013",".015",".021",".025",".023",".022",".024",".025",".019",".019",".02",".018",".014",".013",".016",".023",".021",".022",".023",".022",".021",".017",".017",".016",".008",".012",".016",".018",".018",".019",".025",".019",".02",".022",".017",".015",".014",".013",".017",".019",".025","0.02*",".021",".019",".021",".019",".021",".016",".012",".015",".014",".018",".019",".021",".019",".018",".023",".022",".021",".015",".012",".016",".015",".019",".022",".023",".021",".019",".023",".02",".017",".016",".012",".012",".015",".015",".023",".022",".021",".023",".019",".016",".015",".016",".009",".009",".012",".016",".022",".016",".016",".018",".014",".014",".014",".011",".008",".009",".01",".012",".017",".018",".017",".016",".014",".012",".012",".011",".009",".007",".01",".014",".016",".017",".015",".015",".014",".011",".01",".01",".007",".007",".008",".013",".015",".015",".016",".012",".014",".012",".011",".007",".008",".007",".009",".011",".017",".013",".0134",".0168",
"±¤¾ç","¿ùÆò±Õ","",".018",".018",".015",".016",".017",".018",".013",".013",".012",".014",".02",".016",".012",".02",".015",".017",".016",".017",".013",".011",".012",".016",".017",".016",".015",".015",".015",".017",".019",".016",".014",".011",".013",".016",".015",".015",".017",".017",".018",".014",".017",".015",".01",".011",".011",".012",".015",".016",".021",".017",".017",".02",".015",".012",".011",".01",".011",".014",".016",".013",".016",".014",".018",".014",".015",".014",".011",".01",".01",".015",".014",".016",".013",".013",".017",".017",".017",".014",".013",".011",".009",".01",".013",".015",".013",".014",".017",".017",".015",".015",".013",".01",".012",".012",".019",".016",".016","0.018*","0.017*","0.016*",".014",".015",".01",".01",".008","0.011*","0.017*","0.013*","0.015*",".016",".015",".015",".015",".014",".011",".009",".009",".01",".014",".017",".014",".014",".013",".011",".011",".013",".011",".01",".008",".01",".013",".015",".014",".013",".013",".011","0.01*","0.013*","0.01*","0.009*","0.008*","0.011*","0.015*","0.015*",".016",".011",".014",".012",".011",".009",".008",".007",".006",".008",".013",".011",".0129",".0145",
"¼øÃµ","¿ùÆò±Õ","",".016",".019",".018",".016",".013",".014",".01",".01",".013",".017",".02",".02",".011",".02",".011",".012",".012",".011",".008",".01",".012",".017",".019",".014",".015",".016",".014",".014",".013",".011",".01",".012",".011",".016",".016",".017",".017",".016",".014",".015",".013",".014",".008",".009",".013",".015",".017",".015",".018",".016",".014",".013",".011",".01",".009",".01",".012",".015",".017",".014",".016",".014",".017",".014",".011",".012",".009",".009",".013",".016",".016",".016",".013",".013",".015",".016",".016",".01",".009",".009",".01",".016",".02",".018",".015",".015",".018",".015",".012",".012",".009",".01",".01","0.010*","0.012*","0.011*",".012",".014",".014",".011",".01",".01",".008",".008","0.008*",".011",".02",".015",".013",".016",".013",".012",".011",".01",".007",".009",".009",".011",".015",".017",".014",".014",".011",".009",".009",".008",".008",".006",".009","0.012*","0.016*",".014",".016",".015",".014",".011",".008",".008",".007",".006",".007",".009",".013",".013",".012",".01",".011",".008",".007",".005",".006",".005",".006",".008",".015",".011",".0113",".0125",
"¸ñÆ÷","¿ùÆò±Õ","",".014",".015",".011",".007",".007",".015",".012",".013",".01",".013",".037",".034",".024",".032",".027",".031",".034",".028",".038",".013",".018",".027",".024",".017",".027",".021",".02",".027",".026",".024",".023",".02",".012",".017",".016",".014",".02",".015",".014",".012",".012",".012",".01",".009",".011",".014",".016",".019",".02",".018",".019",".019",".014",".012",".012",".012",".013",".017",".021",".02",".019",".018",".02",".019",".017",".016","0.012*",".012",".013",".015",".019",".021",".017",".016",".018",".014",".013",".01",".01",".012","0.012**","0.013**",".018",".018",".017",".016",".016",".012",".012",".01",".008",".008",".01",".012",".017",".018",".016",".015",".013",".01",".007",".006",".004",".005",".008",".01",".019",".015",".014",".011",".013",".01",".01",".007",".006",".006",".007",".01",".013",".016",".014",".013",".011",".008",".007",".006",".006",".004",".007",".01",".013",".016",".015",".012",".01","0.008**",".006",".006",".005",".005",".006",".009",".015",".015",".013",".012",".012",".009",".007",".005",".005",".005",".007",".009",".016",".017",".0169",".0155",
"¿µ¾Ï","¿ùÆò±Õ","",".016",".014",".008",".007",".006","0.008*","**",".005",".009",".013",".017",".017",".014",".017",".013",".014",".011",".007",".005",".007",".01",".014",".02",".022",".024",".021",".021",".016",".016",".015",".015",".011",".008",".01",".01",".01",".013",".01",".01",".008",".007",".006",".004",".009",".013",".016",".018",".02",".02",".019",".018",".019",".015",".015",".013",".011",".01",".014",".015",".016",".017",".015",".016",".014",".013",".011",".009",".01",".013",".015",".017",".019",".017",".015",".016",".015",".013",".01",".008",".009",".01",".013",".017",".015",".014",".012",".014",".011",".008",".004",".003",".005",".008",".01",".015",".013",".012",".011",".011",".009",".008",".006",".006",".006",".012",".015",".021",".017",".017",".013",".015",".013",".012",".01",".007",".009",".013",".012",".013",".015",".013",".012",".011",".01",".007",".007",".006",".005",".008",".011",".014",".017",".015",".014","0.013**","0.011**",".007",".006",".004",".004",".004",".008",".011",".012",".013",".01",".008",".006",".006",".003",".003",".003",".004",".007",".01",".012",".0111",".0107",
